week_end,week_label,market,investor,basis,sales,purchases,balance
2025-10-31,2025年10月第5週,東証スタンダード,投資信託,金額,15710.501,8176.61,-7533.891
2025-10-31,2025年10月第5週,東証スタンダード,法人,金額,46663.028,39700.233,-6962.795
2025-10-31,2025年10月第5週,東証スタンダード,海外投資家,金額,549654.549,529378.2,-20276.349
2025-10-31,2025年10月第5週,東証スタンダード,生保・損保,金額,598.974,6.885,-592.089
2025-10-31,2025年10月第5週,東証スタンダード,総計,金額,1163439.459,1158763.217,-4676.242
2025-10-31,2025年10月第5週,東証スタンダード,自己計,金額,96034.925,87145.365,-8889.56
2025-10-31,2025年10月第5週,東証スタンダード,証券会社,金額,5546.304,6666.586,1120.282
2025-10-31,2025年10月第5週,東証スタンダード,都銀・地銀等,金額,3055.194,1001.309,-2053.885
2025-10-31,2025年10月第5週,東証スタンダード,金融機関,金額,13672.65,8827.946,-4844.704
2025-10-31,2025年10月第5週,東証プライム,その他法人等,金額,74153.435,83815.845,9662.41
2025-10-31,2025年10月第5週,東証プライム,その他金融機関,金額,34741.9,38357.778,3615.878
2025-10-31,2025年10月第5週,東証プライム,事業法人,金額,361252.105,526933.015,165680.91
2025-10-31,2025年10月第5週,東証プライム,信託銀行,金額,1235029.03,1376548.121,141519.091
2025-10-31,2025年10月第5週,東証プライム,個人,金額,10801755.945,10577806.899,-223949.046
2025-10-31,2025年10月第5週,東証プライム,委託計,金額,41404724.625,41475524.169,70799.544
2025-10-31,2025年10月第5週,東証プライム,投資信託,金額,1831391.535,1502568.595,-328822.94
2025-10-31,2025年10月第5週,東証プライム,法人,金額,4168773.13,4104657.972,-64115.158
2025-10-31,2025年10月第5週,東証プライム,海外投資家,金額,26291151.96,26662802.483,371650.523
2025-10-31,2025年10月第5週,東証プライム,生保・損保,金額,61862.278,24426.972,-37435.306
2025-10-31,2025年10月第5週,東証プライム,総計,金額,48860920.846,48850994.857,-9925.989
2025-10-31,2025年10月第5週,東証プライム,自己計,金額,7456196.221,7375470.688,-80725.533
2025-10-31,2025年10月第5週,東証プライム,証券会社,金額,143043.59,130256.815,-12786.775
2025-10-31,2025年10月第5週,東証プライム,都銀・地銀等,金額,570342.847,552007.646,-18335.201
2025-10-31,2025年10月第5週,東証プライム,金融機関,金額,1901976.055,1991340.517,89364.462
2025-11-07,2025年11月第1週,二市場,その他法人等,金額,63182.944,77114.03,13931.086
2025-11-07,2025年11月第1週,二市場,その他金融機関,金額,42291.354,28048.818,-14242.536
2025-11-07,2025年11月第1週,二市場,事業法人,金額,284436.423,489918.739,205482.316
2025-11-07,2025年11月第1週,二市場,信託銀行,金額,528730.001,604308.16,75578.159
2025-11-07,2025年11月第1週,二市場,個人,金額,8854100.271,9409851.686,555751.415
2025-11-07,2025年11月第1週,二市場,委託計,金額,33337668.772,34050642.296,712973.524
2025-11-07,2025年11月第1週,二市場,投資信託,金額,599070.245,860391.829,261321.584
2025-11-07,2025年11月第1週,二市場,法人,金額,1606376.052,2098292.244,491916.192
2025-11-07,2025年11月第1週,二市場,海外投資家,金額,22732479.166,22376542.225,-355936.941
2025-11-07,2025年11月第1週,二市場,生保・損保,金額,54647.255,24341.648,-30305.607
2025-11-07,2025年11月第1週,二市場,総計,金額,37583318.341,37545653.581,-37664.76
2025-11-07,2025年11月第1週,二市場,自己計,金額,4245649.569,3495011.285,-750638.284
2025-11-07,2025年11月第1週,二市場,証券会社,金額,144713.283,165956.141,21242.858
2025-11-07,2025年11月第1週,二市場,都銀・地銀等,金額,34017.83,14169.02,-19848.81
2025-11-07,2025年11月第1週,二市場,金融機関,金額,659686.44,670867.646,11181.206
2025-11-07,2025年11月第1週,東証グロース,その他法人等,金額,1277.862,673.012,-604.85
2025-11-07,2025年11月第1週,東証グロース,その他金融機関,金額,54.773,18.423,-36.35
2025-11-07,2025年11月第1週,東証グロース,事業法人,金額,3851.121,4170.895,319.774
2025-11-07,2025年11月第1週,東証グロース,信託銀行,金額,1942.954,1096.179,-846.775
2025-11-07,2025年11月第1週,東証グロース,個人,金額,218021.437,234613.986,16592.549
2025-11-07,2025年11月第1週,東証グロース,委託計,金額,441128.754,443403.409,2274.655
2025-11-07,2025年11月第1週,東証グロース,投資信託,金額,1707.756,1891.866,184.11
2025-11-07,2025年11月第1週,東証グロース,法人,金額,8925.566,8025.334,-900.232
2025-11-07,2025年11月第1週,東証グロース,海外投資家,金額,212166.08,198477.105,-13688.975
2025-11-07,2025年11月第1週,東証グロース,生保・損保,金額,7.909,101.343,93.434
2025-11-07,2025年11月第1週,東証グロース,総計,金額,469940.233,468416.116,-1524.117
2025-11-07,2025年11月第1週,東証グロース,自己計,金額,28811.479,25012.707,-3798.772
2025-11-07,2025年11月第1週,東証グロース,証券会社,金額,2015.671,2286.984,271.313
2025-11-07,2025年11月第1週,東証グロース,都銀・地銀等,金額,83.191,73.616,-9.575
2025-11-07,2025年11月第1週,東証グロース,金融機関,金額,2088.827,1289.561,-799.266
2025-11-07,2025年11月第1週,東証スタンダード,その他法人等,金額,1719.955,3990.298,2270.343
2025-11-07,2025年11月第1週,東証スタンダード,その他金融機関,金額,54.409,49.31,-5.099
2025-11-07,2025年11月第1週,東証スタンダード,事業法人,金額,9860.956,11700.906,1839.95
2025-11-07,2025年11月第1週,東証スタンダード,信託銀行,金額,4238.41,4474.078,235.668
2025-11-07,2025年11月第1週,東証スタンダード,個人,金額,279718.658,299481.263,19762.605
2025-11-07,2025年11月第1週,東証スタンダード,委託計,金額,665321.468,666090.514,769.046
2025-11-07,2025年11月第1週,東証スタンダード,投資信託,金額,6970.931,4292.776,-2678.155
2025-11-07,2025年11月第1週,東証スタンダード,法人,金額,23427.563,24559.844,1132.281
2025-11-07,2025年11月第1週,東証スタンダード,海外投資家,金額,358760.445,337799.781,-20960.664
2025-11-07,2025年11月第1週,東証スタンダード,生保・損保,金額,261.222,0.157,-261.065
2025-11-07,2025年11月第1週,東証スタンダード,総計,金額,715496.281,715143.173,-353.108
2025-11-07,2025年11月第1週,東証スタンダード,自己計,金額,50174.813,49052.659,-1122.154
2025-11-07,2025年11月第1週,東証スタンダード,証券会社,金額,3414.802,4249.626,834.824
2025-11-07,2025年11月第1週,東証スタンダード,都銀・地銀等,金額,321.68,52.319,-269.361
2025-11-07,2025年11月第1週,東証スタンダード,金融機関,金額,4875.721,4575.864,-299.857
2025-11-07,2025年11月第1週,東証プライム,その他法人等,金額,60165.088,72416.088,12251.0
2025-11-07,2025年11月第1週,東証プライム,その他金融機関,金額,42182.171,27981.084,-14201.087
2025-11-07,2025年11月第1週,東証プライム,事業法人,金額,270678.364,473994.541,203316.177
2025-11-07,2025年11月第1週,東証プライム,信託銀行,金額,522541.764,598737.591,76195.827
2025-11-07,2025年11月第1週,東証プライム,個人,金額,8354870.651,8874355.637,519484.986
2025-11-07,2025年11月第1週,東証プライム,委託計,金額,32229551.563,32939521.108,709969.545
2025-11-07,2025年11月第1週,東証プライム,投資信託,金額,590374.358,854200.617,263826.259
2025-11-07,2025年11月第1週,東証プライム,法人,金額,1573897.672,2065613.153,491715.481
2025-11-07,2025年11月第1週,東証プライム,海外投資家,金額,22161532.938,21840162.529,-321370.409
2025-11-07,2025年11月第1週,東証プライム,生保・損保,金額,54343.523,24240.148,-30103.375
2025-11-07,2025年11月第1週,東証プライム,総計,金額,36396163.329,36360424.074,-35739.255
2025-11-07,2025年11月第1週,東証プライム,自己計,金額,4166611.766,3420902.966,-745708.8
2025-11-07,2025年11月第1週,東証プライム,証券会社,金額,139250.302,159389.789,20139.487
2025-11-07,2025年11月第1週,東証プライム,都銀・地銀等,金額,33612.404,14043.084,-19569.32
2025-11-07,2025年11月第1週,東証プライム,金融機関,金額,652679.862,665001.907,12322.045
2025-11-14,2025年11月第2週,二市場,その他法人等,金額,76096.105,143337.255,67241.15
2025-11-14,2025年11月第2週,二市場,その他金融機関,金額,30304.543,23584.537,-6720.006
2025-11-14,2025年11月第2週,二市場,事業法人,金額,396340.887,588702.246,192361.359
2025-11-14,2025年11月第2週,二市場,信託銀行,金額,1051132.88,511367.583,-539765.297
2025-11-14,2025年11月第2週,二市場,個人,金額,10448533.096,10211914.431,-236618.665
2025-11-14,2025年11月第2週,二市場,委託計,金額,35223693.82,34955738.28,-267955.54
2025-11-14,2025年11月第2週,二市場,投資信託,金額,456708.175,412072.324,-44635.851
2025-11-14,2025年11月第2週,二市場,法人,金額,2249579.848,1723271.352,-526308.496
2025-11-14,2025年11月第2週,二市場,海外投資家,金額,22342904.814,22857674.528,514769.714
2025-11-14,2025年11月第2週,二市場,生保・損保,金額,134732.404,28336.807,-106395.597
2025-11-14,2025年11月第2週,二市場,総計,金額,38752183.126,38790803.956,38620.83
2025-11-14,2025年11月第2週,二市場,自己計,金額,3528489.306,3835065.676,306576.37
2025-11-14,2025年11月第2週,二市場,証券会社,金額,182676.062,162877.969,-19798.093
2025-11-14,2025年11月第2週,二市場,都銀・地銀等,金額,104264.854,15870.6,-88394.254
2025-11-14,2025年11月第2週,二市場,金融機関,金額,1320434.681,579159.527,-741275.154
2025-11-14,2025年11月第2週,東証グロース,その他法人等,金額,2077.242,831.012,-1246.23
2025-11-14,2025年11月第2週,東証グロース,その他金融機関,金額,468.561,27.302,-441.259
2025-11-14,2025年11月第2週,東証グロース,事業法人,金額,7068.852,9453.101,2384.249
2025-11-14,2025年11月第2週,東証グロース,信託銀行,金額,3603.346,3191.971,-411.375
2025-11-14,2025年11月第2週,東証グロース,個人,金額,293848.738,299647.789,5799.051
2025-11-14,2025年11月第2週,東証グロース,委託計,金額,615777.304,612840.739,-2936.565
2025-11-14,2025年11月第2週,東証グロース,投資信託,金額,3856.226,2591.977,-1264.249
2025-11-14,2025年11月第2週,東証グロース,法人,金額,17280.794,16319.287,-961.507
2025-11-14,2025年11月第2週,東証グロース,海外投資家,金額,301853.58,294105.975,-7747.605
2025-11-14,2025年11月第2週,東証グロース,生保・損保,金額,4.753,0.0,-4.753
2025-11-14,2025年11月第2週,東証グロース,総計,金額,653424.797,651969.7,-1455.097
2025-11-14,2025年11月第2週,東証グロース,自己計,金額,37647.493,39128.961,1481.468
2025-11-14,2025年11月第2週,東証グロース,証券会社,金額,2794.192,2767.688,-26.504
2025-11-14,2025年11月第2週,東証グロース,都銀・地銀等,金額,201.814,223.924,22.11
2025-11-14,2025年11月第2週,東証グロース,金融機関,金額,4278.474,3443.197,-835.277
2025-11-14,2025年11月第2週,東証スタンダード,その他法人等,金額,2787.844,4246.504,1458.66
2025-11-14,2025年11月第2週,東証スタンダード,その他金融機関,金額,185.248,210.581,25.333
2025-11-14,2025年11月第2週,東証スタンダード,事業法人,金額,13899.643,23067.817,9168.174
2025-11-14,2025年11月第2週,東証スタンダード,信託銀行,金額,10065.736,4465.549,-5600.187
2025-11-14,2025年11月第2週,東証スタンダード,個人,金額,358428.223,361555.042,3126.819
2025-11-14,2025年11月第2週,東証スタンダード,委託計,金額,813196.632,813493.898,297.266
2025-11-14,2025年11月第2週,東証スタンダード,投資信託,金額,6096.897,4520.65,-1576.247
2025-11-14,2025年11月第2週,東証スタンダード,法人,金額,39252.146,36613.519,-2638.627
2025-11-14,2025年11月第2週,東証スタンダード,海外投資家,金額,410096.985,410651.897,554.912
2025-11-14,2025年11月第2週,東証スタンダード,生保・損保,金額,3932.689,24.039,-3908.65
2025-11-14,2025年11月第2週,東証スタンダード,総計,金額,875178.461,873899.848,-1278.613
2025-11-14,2025年11月第2週,東証スタンダード,自己計,金額,61981.829,60405.95,-1575.879
2025-11-14,2025年11月第2週,東証スタンダード,証券会社,金額,5419.278,4673.44,-745.838
2025-11-14,2025年11月第2週,東証スタンダード,都銀・地銀等,金額,2284.089,78.379,-2205.71
2025-11-14,2025年11月第2週,東証スタンダード,金融機関,金額,16467.762,4778.548,-11689.214
2025-11-14,2025年11月第2週,東証プライム,その他法人等,金額,71217.737,138249.27,67031.533
2025-11-14,2025年11月第2週,東証プライム,その他金融機関,金額,29650.734,23346.654,-6304.08
2025-11-14,2025年11月第2週,東証プライム,事業法人,金額,375247.581,556089.171,180841.59
2025-11-14,2025年11月第2週,東証プライム,信託銀行,金額,1037453.099,503706.248,-533746.851
2025-11-14,2025年11月第2週,東証プライム,個人,金額,9794956.295,9549392.036,-245564.259
2025-11-14,2025年11月第2週,東証プライム,委託計,金額,33793140.101,33527833.035,-265307.066
2025-11-14,2025年11月第2週,東証プライム,投資信託,金額,446748.298,404949.301,-41798.997
2025-11-14,2025年11月第2週,東証プライム,法人,金額,2192827.894,1670221.709,-522606.185
2025-11-14,2025年11月第2週,東証プライム,海外投資家,金額,21630907.113,22152792.336,521885.223
2025-11-14,2025年11月第2週,東証プライム,生保・損保,金額,130733.873,28312.768,-102421.105
2025-11-14,2025年11月第2週,東証プライム,総計,金額,37221919.098,37263332.78,41413.682
2025-11-14,2025年11月第2週,東証プライム,自己計,金額,3428778.997,3735499.745,306720.748
2025-11-14,2025年11月第2週,東証プライム,証券会社,金額,174448.799,155426.954,-19021.845
2025-11-14,2025年11月第2週,東証プライム,都銀・地銀等,金額,101776.572,15568.297,-86208.275
2025-11-14,2025年11月第2週,東証プライム,金融機関,金額,1299614.278,570933.967,-728680.311
2025-11-21,2025年11月第3週,二市場,その他法人等,金額,58854.219,89523.883,30669.664
2025-11-21,2025年11月第3週,二市場,その他金融機関,金額,39275.951,32125.087,-7150.864
2025-11-21,2025年11月第3週,二市場,事業法人,金額,383864.568,643360.046,259495.478
2025-11-21,2025年11月第3週,二市場,信託銀行,金額,997758.4,914297.33,-83461.07
2025-11-21,2025年11月第3週,二市場,個人,金額,9694234.393,9810129.884,115895.491
2025-11-21,2025年11月第3週,二市場,委託計,金額,37657832.564,37376088.119,-281744.445
2025-11-21,2025年11月第3週,二市場,投資信託,金額,1001175.566,876525.581,-124649.985
2025-11-21,2025年11月第3週,二市場,法人,金額,2651748.738,2630472.932,-21275.806
2025-11-21,2025年11月第3週,二市場,海外投資家,金額,25174961.847,24791328.928,-383632.919
2025-11-21,2025年11月第3週,二市場,生保・損保,金額,119396.124,59441.155,-59954.969
2025-11-21,2025年11月第3週,二市場,総計,金額,41498470.427,41539191.756,40721.329
2025-11-21,2025年11月第3週,二市場,自己計,金額,3840637.863,4163103.637,322465.774
2025-11-21,2025年11月第3週,二市場,証券会社,金額,136887.586,144156.375,7268.789
2025-11-21,2025年11月第3週,二市場,都銀・地銀等,金額,51423.91,15199.85,-36224.06
2025-11-21,2025年11月第3週,二市場,金融機関,金額,1207854.385,1021063.422,-186790.963
2025-11-21,2025年11月第3週,東証グロース,その他法人等,金額,2173.881,1114.478,-1059.403
2025-11-21,2025年11月第3週,東証グロース,その他金融機関,金額,56.463,71.847,15.384
2025-11-21,2025年11月第3週,東証グロース,事業法人,金額,7942.267,7574.34,-367.927
2025-11-21,2025年11月第3週,東証グロース,信託銀行,金額,3636.093,6387.088,2750.995
2025-11-21,2025年11月第3週,東証グロース,個人,金額,329799.117,318406.204,-11392.913
2025-11-21,2025年11月第3週,東証グロース,委託計,金額,644562.209,642007.571,-2554.638
2025-11-21,2025年11月第3週,東証グロース,投資信託,金額,5293.247,4439.648,-853.599
2025-11-21,2025年11月第3週,東証グロース,法人,金額,19425.777,19827.0,401.223
2025-11-21,2025年11月第3週,東証グロース,海外投資家,金額,290978.449,300045.21,9066.761
2025-11-21,2025年11月第3週,東証グロース,生保・損保,金額,134.117,0.0,-134.117
2025-11-21,2025年11月第3週,東証グロース,総計,金額,682929.041,682345.519,-583.522
2025-11-21,2025年11月第3週,東証グロース,自己計,金額,38366.832,40337.948,1971.116
2025-11-21,2025年11月第3週,東証グロース,証券会社,金額,4358.866,3729.157,-629.709
2025-11-21,2025年11月第3週,東証グロース,都銀・地銀等,金額,189.709,239.599,49.89
2025-11-21,2025年11月第3週,東証グロース,金融機関,金額,4016.382,6698.534,2682.152
2025-11-21,2025年11月第3週,東証スタンダード,その他法人等,金額,2200.39,2819.395,619.005
2025-11-21,2025年11月第3週,東証スタンダード,その他金融機関,金額,77.816,39.884,-37.932
2025-11-21,2025年11月第3週,東証スタンダード,事業法人,金額,11971.159,13685.349,1714.19
2025-11-21,2025年11月第3週,東証スタンダード,信託銀行,金額,5886.629,5155.119,-731.51
2025-11-21,2025年11月第3週,東証スタンダード,個人,金額,349413.744,345110.785,-4302.959
2025-11-21,2025年11月第3週,東証スタンダード,委託計,金額,816071.416,816169.73,98.314
2025-11-21,2025年11月第3週,東証スタンダード,投資信託,金額,10698.178,6564.774,-4133.404
2025-11-21,2025年11月第3週,東証スタンダード,法人,金額,31994.166,28416.901,-3577.265
2025-11-21,2025年11月第3週,東証スタンダード,海外投資家,金額,424156.472,434634.847,10478.375
2025-11-21,2025年11月第3週,東証スタンダード,生保・損保,金額,551.947,88.307,-463.64
2025-11-21,2025年11月第3週,東証スタンダード,総計,金額,872646.948,874100.68,1453.732
2025-11-21,2025年11月第3週,東証スタンダード,自己計,金額,56575.532,57930.95,1355.418
2025-11-21,2025年11月第3週,東証スタンダード,証券会社,金額,10507.034,8007.197,-2499.837
2025-11-21,2025年11月第3週,東証スタンダード,都銀・地銀等,金額,608.047,64.073,-543.974
2025-11-21,2025年11月第3週,東証スタンダード,金融機関,金額,7124.439,5347.383,-1777.056
2025-11-21,2025年11月第3週,東証プライム,その他法人等,金額,54471.254,85539.781,31068.527
2025-11-21,2025年11月第3週,東証プライム,その他金融機関,金額,39141.671,32053.697,-7087.974
2025-11-21,2025年11月第3週,東証プライム,事業法人,金額,363887.469,622043.169,258155.7
2025-11-21,2025年11月第3週,東証プライム,信託銀行,金額,988226.681,902714.78,-85511.901
2025-11-21,2025年11月第3週,東証プライム,個人,金額,9013543.243,9145028.315,131485.072
2025-11-21,2025年11月第3週,東証プライム,委託計,金額,36195507.165,35916095.508,-279411.657
2025-11-21,2025年11月第3週,東証プライム,投資信託,金額,985183.628,865514.285,-119669.343
2025-11-21,2025年11月第3週,東証プライム,法人,金額,2600213.454,2582114.737,-18098.717
2025-11-21,2025年11月第3週,東証プライム,海外投資家,金額,24459806.315,24056563.191,-403243.124
2025-11-21,2025年11月第3週,東証プライム,生保・損保,金額,118677.677,59352.848,-59324.829
2025-11-21,2025年11月第3週,東証プライム,総計,金額,39941119.426,39980901.029,39781.603
2025-11-21,2025年11月第3週,東証プライム,自己計,金額,3745612.261,4064805.521,319193.26
2025-11-21,2025年11月第3週,東証プライム,証券会社,金額,121944.153,132389.265,10445.112
2025-11-21,2025年11月第3週,東証プライム,都銀・地銀等,金額,50625.074,14896.177,-35728.897
2025-11-21,2025年11月第3週,東証プライム,金融機関,金額,1196671.103,1009017.502,-187653.601
2025-11-28,2025年11月第4週,二市場,その他法人等,金額,51028.004,84776.586,33748.582
2025-11-28,2025年11月第4週,二市場,その他金融機関,金額,12137.976,18093.591,5955.615
2025-11-28,2025年11月第4週,二市場,事業法人,金額,245367.778,412754.014,167386.236
2025-11-28,2025年11月第4週,二市場,信託銀行,金額,751794.528,775429.462,23634.934
2025-11-28,2025年11月第4週,二市場,個人,金額,6935921.962,6483089.079,-452832.883
2025-11-28,2025年11月第4週,二市場,委託計,金額,23879199.537,23520860.615,-358338.922
2025-11-28,2025年11月第4週,二市場,投資信託,金額,449596.455,485290.542,35694.087
2025-11-28,2025年11月第4週,二市場,法人,金額,1589644.69,1809868.38,220223.69
2025-11-28,2025年11月第4週,二市場,海外投資家,金額,15248372.057,15132104.757,-116267.3
2025-11-28,2025年11月第4週,二市場,生保・損保,金額,42106.672,17663.623,-24443.049
2025-11-28,2025年11月第4週,二市場,総計,金額,26163557.192,26175489.036,11931.844
2025-11-28,2025年11月第4週,二市場,自己計,金額,2284357.655,2654628.421,370270.766
2025-11-28,2025年11月第4週,二市場,証券会社,金額,105260.828,95798.399,-9462.429
2025-11-28,2025年11月第4週,二市場,都銀・地銀等,金額,37613.277,15860.562,-21752.715
2025-11-28,2025年11月第4週,二市場,金融機関,金額,843652.453,827047.238,-16605.215
2025-11-28,2025年11月第4週,東証グロース,その他法人等,金額,2706.909,1490.019,-1216.89
2025-11-28,2025年11月第4週,東証グロース,その他金融機関,金額,47.785,31.662,-16.123
2025-11-28,2025年11月第4週,東証グロース,事業法人,金額,6134.929,5009.145,-1125.784
2025-11-28,2025年11月第4週,東証グロース,信託銀行,金額,2277.352,3910.915,1633.563
2025-11-28,2025年11月第4週,東証グロース,個人,金額,256187.939,245792.998,-10394.941
2025-11-28,2025年11月第4週,東証グロース,委託計,金額,472490.355,470160.851,-2329.504
2025-11-28,2025年11月第4週,東証グロース,投資信託,金額,2949.119,3900.882,951.763
2025-11-28,2025年11月第4週,東証グロース,法人,金額,14306.08,14521.441,215.361
2025-11-28,2025年11月第4週,東証グロース,海外投資家,金額,199590.359,207702.602,8112.243
2025-11-28,2025年11月第4週,東証グロース,生保・損保,金額,141.405,0.0,-141.405
2025-11-28,2025年11月第4週,東証グロース,総計,金額,498630.669,494753.45,-3877.219
2025-11-28,2025年11月第4週,東証グロース,自己計,金額,26140.314,24592.599,-1547.715
2025-11-28,2025年11月第4週,東証グロース,証券会社,金額,2405.977,2143.81,-262.167
2025-11-28,2025年11月第4週,東証グロース,都銀・地銀等,金額,48.581,178.818,130.237
2025-11-28,2025年11月第4週,東証グロース,金融機関,金額,2515.123,4121.395,1606.272
2025-11-28,2025年11月第4週,東証スタンダード,その他法人等,金額,2596.165,3292.194,696.029
2025-11-28,2025年11月第4週,東証スタンダード,その他金融機関,金額,17.964,6.032,-11.932
2025-11-28,2025年11月第4週,東証スタンダード,事業法人,金額,10602.315,10457.392,-144.923
2025-11-28,2025年11月第4週,東証スタンダード,信託銀行,金額,7687.542,4607.245,-3080.297
2025-11-28,2025年11月第4週,東証スタンダード,個人,金額,285182.18,269865.898,-15316.282
2025-11-28,2025年11月第4週,東証スタンダード,委託計,金額,583599.467,578829.732,-4769.735
2025-11-28,2025年11月第4週,東証スタンダード,投資信託,金額,2962.421,3936.929,974.508
2025-11-28,2025年11月第4週,東証スタンダード,法人,金額,25210.191,22316.845,-2893.346
2025-11-28,2025年11月第4週,東証スタンダード,海外投資家,金額,268699.211,283050.744,14351.533
2025-11-28,2025年11月第4週,東証スタンダード,生保・損保,金額,392.2,0.715,-391.485
2025-11-28,2025年11月第4週,東証スタンダード,総計,金額,618124.608,619158.568,1033.96
2025-11-28,2025年11月第4週,東証スタンダード,自己計,金額,34525.141,40328.836,5803.695
2025-11-28,2025年11月第4週,東証スタンダード,証券会社,金額,4507.885,3596.245,-911.64
2025-11-28,2025年11月第4週,東証スタンダード,都銀・地銀等,金額,951.584,16.338,-935.246
2025-11-28,2025年11月第4週,東証スタンダード,金融機関,金額,9049.29,4630.33,-4418.96
2025-11-28,2025年11月第4週,東証プライム,その他法人等,金額,45719.918,79916.852,34196.934
2025-11-28,2025年11月第4週,東証プライム,その他金融機関,金額,12072.227,18055.897,5983.67
2025-11-28,2025年11月第4週,東証プライム,事業法人,金額,228584.903,397173.155,168588.252
2025-11-28,2025年11月第4週,東証プライム,信託銀行,金額,741770.857,766911.296,25140.439
2025-11-28,2025年11月第4週,東証プライム,個人,金額,6393203.552,5966220.929,-426982.623
2025-11-28,2025年11月第4週,東証プライム,委託計,金額,22821607.763,22470310.99,-351296.773
2025-11-28,2025年11月第4週,東証プライム,投資信託,金額,443683.784,477439.437,33755.653
2025-11-28,2025年11月第4週,東証プライム,法人,金額,1550007.391,1772824.951,222817.56
2025-11-28,2025年11月第4週,東証プライム,海外投資家,金額,14780071.454,14641242.46,-138828.994
2025-11-28,2025年11月第4週,東証プライム,生保・損保,金額,41563.265,17662.908,-23900.357
2025-11-28,2025年11月第4週,東証プライム,総計,金額,25045225.892,25060002.778,14776.886
2025-11-28,2025年11月第4週,東証プライム,自己計,金額,2223618.129,2589691.788,366073.659
2025-11-28,2025年11月第4週,東証プライム,証券会社,金額,98325.366,90022.65,-8302.716
2025-11-28,2025年11月第4週,東証プライム,都銀・地銀等,金額,36612.437,15665.406,-20947.031
2025-11-28,2025年11月第4週,東証プライム,金融機関,金額,832018.786,818295.507,-13723.279
2025-12-05,2025年12月第1週,二市場,その他法人等,金額,46224.575,91774.316,45549.741
2025-12-05,2025年12月第1週,二市場,その他金融機関,金額,64491.668,43670.532,-20821.136
2025-12-05,2025年12月第1週,二市場,事業法人,金額,318599.768,522401.747,203801.979
2025-12-05,2025年12月第1週,二市場,信託銀行,金額,910199.042,701705.261,-208493.781
2025-12-05,2025年12月第1週,二市場,個人,金額,8230286.875,8437977.54,207690.665
2025-12-05,2025年12月第1週,二市場,委託計,金額,29588074.264,29845534.66,257460.396
2025-12-05,2025年12月第1週,二市場,投資信託,金額,522963.531,692866.891,169903.36
2025-12-05,2025年12月第1週,二市場,法人,金額,2069940.832,2112848.216,42907.384
2025-12-05,2025年12月第1週,二市場,海外投資家,金額,19164863.5,19168322.711,3459.211
2025-12-05,2025年12月第1週,二市場,生保・損保,金額,106392.19,23501.673,-82890.517
2025-12-05,2025年12月第1週,二市場,総計,金額,32991344.052,32903830.673,-87513.379
2025-12-05,2025年12月第1週,二市場,自己計,金額,3403269.788,3058296.013,-344973.775
2025-12-05,2025年12月第1週,二市場,証券会社,金額,122983.057,126386.193,3403.136
2025-12-05,2025年12月第1週,二市場,都銀・地銀等,金額,101070.058,36927.796,-64142.262
2025-12-05,2025年12月第1週,二市場,金融機関,金額,1182152.958,805805.262,-376347.696
2025-12-05,2025年12月第1週,東証グロース,その他法人等,金額,2134.7,1221.318,-913.382
2025-12-05,2025年12月第1週,東証グロース,その他金融機関,金額,107.727,7.433,-100.294
2025-12-05,2025年12月第1週,東証グロース,事業法人,金額,6386.773,7516.351,1129.578
2025-12-05,2025年12月第1週,東証グロース,信託銀行,金額,2974.431,3048.086,73.655
2025-12-05,2025年12月第1週,東証グロース,個人,金額,361693.595,386961.612,25268.017
2025-12-05,2025年12月第1週,東証グロース,委託計,金額,653507.429,656110.445,2603.016
2025-12-05,2025年12月第1週,東証グロース,投資信託,金額,2975.492,2893.487,-82.005
2025-12-05,2025年12月第1週,東証グロース,法人,金額,14777.134,14696.665,-80.469
2025-12-05,2025年12月第1週,東証グロース,海外投資家,金額,273683.777,250779.512,-22904.265
2025-12-05,2025年12月第1週,東証グロース,生保・損保,金額,47.2,0.0,-47.2
2025-12-05,2025年12月第1週,東証グロース,総計,金額,689119.363,688532.263,-587.1
2025-12-05,2025年12月第1週,東証グロース,自己計,金額,35611.934,32421.818,-3190.116
2025-12-05,2025年12月第1週,東証グロース,証券会社,金額,3352.923,3672.656,319.733
2025-12-05,2025年12月第1週,東証グロース,都銀・地銀等,金額,150.811,9.99,-140.821
2025-12-05,2025年12月第1週,東証グロース,金融機関,金額,3280.169,3065.509,-214.66
2025-12-05,2025年12月第1週,東証スタンダード,その他法人等,金額,2962.202,3065.923,103.721
2025-12-05,2025年12月第1週,東証スタンダード,その他金融機関,金額,292.698,299.405,6.707
2025-12-05,2025年12月第1週,東証スタンダード,事業法人,金額,8652.492,10492.373,1839.881
2025-12-05,2025年12月第1週,東証スタンダード,信託銀行,金額,10089.467,5487.689,-4601.778
2025-12-05,2025年12月第1週,東証スタンダード,個人,金額,326535.691,345497.375,18961.684
2025-12-05,2025年12月第1週,東証スタンダード,委託計,金額,715211.833,709996.552,-5215.281
2025-12-05,2025年12月第1週,東証スタンダード,投資信託,金額,5155.919,6472.282,1316.363
2025-12-05,2025年12月第1週,東証スタンダード,法人,金額,28652.524,25915.872,-2736.652
2025-12-05,2025年12月第1週,東証スタンダード,海外投資家,金額,354805.384,332255.481,-22549.903
2025-12-05,2025年12月第1週,東証スタンダード,生保・損保,金額,444.873,23.875,-420.998
2025-12-05,2025年12月第1週,東証スタンダード,総計,金額,763217.526,759708.499,-3509.027
